Time,O2,DIC,TA,C_pbr,C_tot,1,pH,CO2,HCO3,CO3,PM,P_CO2,P_HCO3,P_CO3,R
0.6,230.0,1200.0,1700.0,1.0,0.0,0.0,8.481194923704047,2.066266963171902,899.4152339644593,298.5184990723687,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6028492008339125,219.50219009872092,1206.082009733982,1700.0,-0.36761160027802475,-1.3676116002780248,0.0,8.471792699115477,2.133476157405,908.7812884059067,295.1672451706702,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6056984016678248,213.55337539389177,1212.129457013493,1700.0,-1.7352232005559962,-2.735223200555996,0.0,8.462421032035913,2.2023670945812075,918.0992344281177,291.82785549079404,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6085476025017373,210.1823487964219,1218.1414805622326,1700.0,-3.102834800834021,-4.102834800834021,0.0,8.453079664771213,2.2729676614335506,927.3673577608048,288.501155139994,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6113968033356497,208.2720824854502,1224.1172050184357,1700.0,-4.470446401111992,-5.470446401111992,0.0,8.443768411162187,2.3453054218403295,936.5839309034791,285.18796869311626,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6142460041695622,207.1895880958857,1230.0557411195919,1700.0,-5.838058001390017,-6.838058001390017,0.0,8.434487157936072,2.4194075341372803,945.7472131100801,281.8891204753744,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6170952050034746,206.57616885862635,1235.9561859307717,1700.0,-7.205669601667989,-8.205669601667989,0.0,8.425235866102874,2.495300662031903,954.8554504779914,278.6054347907482,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6199444058373871,206.22856136590644,1241.8176231198777,1700.0,-8.573281201946013,-9.573281201946013,0.0,8.416014572386077,2.5730108788926396,963.9068761476607,275.3377360933243,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6227936066712995,206.03158194032653,1247.6391232832516,1700.0,-9.940892802223985,-10.940892802223985,0.0,8.406823390687155,2.652563565125538,972.8997106139,272.08684910422613,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.625,205.9398459447873,1252.119195368897,1700.0,-10.999956800000273,-11.999956800000273,0.0,8.399726644000614,2.7154498135565888,979.8222746320616,269.5814709232785,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.625642807505212,205.4990705126419,1252.4277381713987,1700.0,-11.308499602502039,-12.308499602502039,0.0,8.399237112959598,2.7198352798245247,980.2990896890772,269.4088132024969,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6284920083391243,203.54533965510194,1253.7953497716767,1700.0,-12.67611120278001,-13.67611120278001,0.0,8.397066042567102,2.7393594373956454,982.412651879158,268.643338455123,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6313412091730368,201.59160879756192,1255.1629613719547,1700.0,-14.043722803058035,-15.043722803058035,0.0,8.394892943603791,2.7590242515741297,984.5263520516027,267.8775850687778,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6319444444444444,201.17796861145382,1255.4525095022304,1700.0,-14.333270933333711,-15.333270933333711,0.0,8.394432596481463,2.7632058070105403,984.9738779925681,267.71542570265177,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6341904100069493,202.83795782432864,1259.9680044646109,1700.0,-15.411329603336089,-16.41132960333609,0.0,8.38724138028671,2.829249027284665,991.9537854003914,265.1849700369347,5.9415882182e-313,0.0,0.0,0.0,-480.0
0.6370396108408617,204.1102219237075,1265.6578510369786,1700.0,-16.77894120361406,-17.77894120361406,0.0,8.378146427069364,2.914745572898692,1000.7508368683888,261.9922685956912,5.9415882182e-313,0.0,0.0,0.0,-480.0
